N,P,K,temperature,humidity,ph,rainfall,Label,image_path
57,57,51,39.01793345,91.48815629,6.99223441,105.8841531,Peach___healthy,C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Peach___healthy\c30346cc-a496-461d-a14c-cd1a4716ebdd___Rutg._HL 2407.JPG
54,65,47,27.92765919,91.55594211,6.721835879,149.91075569999995,Peach___healthy,C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Peach___healthy\c2dc5f7b-146a-475c-9b1a-36a382cd90d6___Rutg._HL 3742.JPG
38,51,52,32.66160599,90.78931681,6.927803911,78.85085502,Peach___healthy,C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Peach___healthy\c1ca523f-d424-4167-b555-4c73f20fc2a6___Rutg._HL 2490.JPG
49,55,53,38.4418717,93.63739039,6.544029776,77.71566883,Peach___healthy,C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Peach___healthy\c125fe01-53ee-466b-a3c0-ac8cdf10bc8f___Rutg._HL 3565.JPG
56,58,49,37.13165026,94.60761797,6.69215564,172.47880619999995,Peach___healthy,C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Peach___healthy\c0fa787f-dee0-42a0-a51a-2e7fb36fcdc8___Rutg._HL 3628.JPG
69,60,54,36.32268069,93.06134398,6.98992719,141.1736926,Peach___healthy,C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Peach___healthy\bf59f7ed-b431-4e21-8df7-7f7ffc1aa14a___Rutg._HL 3521.JPG
56,57,48,31.56213762,93.0484859,6.506120752,63.62250788,Peach___healthy,C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Peach___healthy\bec8c39f-e3c9-4ea2-9e89-85e6f9654219___Rutg._HL 3643.JPG
59,47,53,32.86316618,91.4618874,6.8506632320000005,47.271547,Peach___healthy,C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Peach___healthy\bc052a96-f0f6-4bba-9509-ffd8f170b841___Rutg._HL 3542.JPG
58,51,47,42.13473976,91.70445386,6.757470637000001,197.402901,Peach___healthy,C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Peach___healthy\baaf690b-1630-477d-8c27-eb8b833b05f6___Rutg._HL 3539.JPG
69,64,47,40.21199348,94.50766912,6.993473247000001,186.6762324,Peach___healthy,C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Peach___healthy\ba02d065-7f2f-46d2-9868-e81c997d5cf7___Rutg._HL 3593.JPG
38,68,54,29.33710543,90.81781439,6.739170045,202.0572747,Peach___healthy,C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Peach___healthy\b889fc2e-dc97-43c7-bd44-467976bb274f___Rutg._HL 3535.JPG
34,65,47,23.48546973,93.71043692,6.833768535,191.7760562,Peach___healthy,C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Peach___healthy\b8698ad1-cca2-4b3e-8099-a9cab136d5d6___Rutg._HL 3608.JPG
68,62,50,33.20258348,92.76437927,6.977700268,197.5282582,Peach___healthy,C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Peach___healthy\b74f4c1c-2ab1-490c-bebe-0bd43b8883d7___Rutg._HL 3572.JPG
70,68,45,33.83508569,92.85470152,6.991626158,203.4044028,Peach___healthy,C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Peach___healthy\b596ae46-5248-4dc0-8028-6d2f3f43504c___Rutg._HL 3553.JPG
31,68,45,42.92325255,90.07600528,6.938313356,196.2408242,Peach___healthy,C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Peach___healthy\b5863a99-11fe-40a9-a765-7b3b757aa7d6___Rutg._HL 3546.JPG
39,65,53,35.33294932,92.11508608,6.560743092999999,235.6133585,Peach___healthy,C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Peach___healthy\b45e0dca-bb67-48e6-97c1-302a8ace6997___Rutg._HL 3540.JPG
45,47,55,38.4191628,91.14220381,6.751452932,119.2653877,Peach___healthy,C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Peach___healthy\b35019c6-ba6a-4d0b-a80f-fa07f9118db6___Rutg._HL 3660.JPG
58,46,45,42.39413392,90.79028064,6.576261427,88.46607497,Peach___healthy,C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Peach___healthy\b182f03d-3b0c-4226-86fc-ca246937c7cc___Rutg._HL 3752.JPG
61,68,50,35.21462816,91.49725058,6.7932454170000005,243.0745066,Peach___healthy,C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Peach___healthy\b14946ae-b85f-4c7c-976f-ff77c09f7508___Rutg._HL 3556.JPG
36,54,46,42.54744013,94.94482086,6.662875839,214.41038480000003,Peach___healthy,C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Peach___healthy\d90453fc-d913-4778-84e0-42c9e52c4483___Rutg._HL 3664.JPG
58,67,45,38.72382798,91.72514851,6.702424548,62.62377075,Peach___healthy,C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Peach___healthy\c42a4633-d298-47ef-8a85-a68730516d00___Rutg._HL 3514.JPG
61,64,52,43.30204933,92.83405443,6.641098708,110.562229,Peach___healthy,C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Peach___healthy\c4fff5cb-7464-4f19-8a53-70dcec34a11c___Rutg._HL 2396.JPG
44,64,54,29.80744318,91.38048469,6.74274935,232.7046126,Peach___healthy,C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Peach___healthy\bc466949-b09d-4cd4-82ab-72f5853c2441___Rutg._HL 3753.JPG
31,48,45,40.78881819,92.90951393,6.563134737,132.7923586,Peach___healthy,C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Peach___healthy\c70b9d48-a03d-4a6b-a58a-d34c21537e86___Rutg._HL 3707.JPG
34,62,55,27.58548913,90.72526502,6.585346229,238.5008779,Peach___healthy,C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Peach___healthy\c6c82c0e-794e-4041-b69d-c4aeef046c20___Rutg._HL 2435.JPG
42,60,47,33.46873719,92.12746225,6.834808347999999,136.8277041,Peach___healthy,C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Peach___healthy\d6daad3b-609d-4040-b980-c4cdc568ead7___Rutg._HL 2497.JPG
60,58,51,42.07213781,92.92203105,6.840802254,165.7412972,Peach___healthy,C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Peach___healthy\d643a876-2bd8-4422-89a8-cf687366b88f___Rutg._HL 2460.JPG
59,62,52,43.67549305,93.10887229,6.608667683999999,103.8235658,Peach___healthy,C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Peach___healthy\d6248627-9a42-424d-95d3-ca56eb076206___Rutg._HL 3629.JPG
70,68,55,42.84609252,94.63548176,6.691202286,78.80996390000001,Peach___healthy,C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Peach___healthy\d5cef93b-b589-4bbc-a383-c717a80bd915___Rutg._HL 2452.JPG
60,46,53,24.48620746,92.98254537,6.761953186,183.49095,Peach___healthy,C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Peach___healthy\d4135e72-f37e-480c-8e8d-318c8f559302___Rutg._HL 3756.JPG
43,50,48,28.28222883,91.37059792,6.63016515,179.27208069999998,Peach___healthy,C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Peach___healthy\d3fdde62-a86b-4ac9-bf87-c898df257417___Rutg._HL 3592.JPG
50,47,48,24.63676897,90.61964344,6.712772332999999,218.2299187,Peach___healthy,C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Peach___healthy\d3d98000-30ff-4ed5-bdb8-42fc9abcaf5d___Rutg._HL 3582.JPG
44,57,53,42.30495821,90.51431779,6.93172108,74.876786,Peach___healthy,C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Peach___healthy\d375482a-7e27-4709-9f5f-2206378225af___Rutg._HL 2461.JPG
65,62,51,31.53243779,90.87394933,6.5116248410000015,207.0735119,Peach___healthy,C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Peach___healthy\d3025c79-1ee2-420c-9949-c3d208010dad___Rutg._HL 2413.JPG
31,62,52,33.7960155,93.00754254,6.99104104,182.026807,Peach___healthy,C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Peach___healthy\d18f20af-448a-41d9-bc72-c47675f20457___Rutg._HL 3594.JPG
35,66,47,31.7018373,91.66232213,6.953439161,48.83810592,Peach___healthy,C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Peach___healthy\d81386cb-e2b9-41d1-88b4-77ebf4661272___Rutg._HL 3525.JPG
34,61,49,28.12971499,93.3210737,6.502675132,117.8201907,Peach___healthy,C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Peach___healthy\d0ab9e38-0e33-41de-8c1c-5831c9bf915d___Rutg._HL 2455.JPG
44,60,55,34.2804607,90.55561637,6.825371185,98.54047745,Peach___healthy,C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Peach___healthy\d0eab616-ab40-476c-ba29-bea7973610f3___Rutg._HL 2445.JPG
32,68,52,32.68067385,92.61715632,6.800321319,248.8592986,Peach___healthy,C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Peach___healthy\c800df52-fa12-4662-9f93-c3bb476cf867___Rutg._HL 3658.JPG
36,59,46,34.28879307,93.61082872,6.721130542999999,127.2509777,Peach___healthy,C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Peach___healthy\c8441084-79e5-46b0-bc88-0fc3818d75e8___Rutg._HL 3655.JPG
61,51,51,39.30050027,94.16193416,6.574677594,120.9512466,Peach___healthy,C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Peach___healthy\c955c458-0cf8-4ae7-8b16-e14d6db84d67___Rutg._HL 2458.JPG
70,54,46,39.73149053,91.12220596,6.919342407,122.7628653,Peach___healthy,C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Peach___healthy\cb2693e0-8ddf-4a94-a894-23d567efd762___Rutg._HL 3562.JPG
47,46,52,23.19451074,91.40301608,6.502289472999999,206.3999208,Peach___healthy,C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Peach___healthy\c74b63a8-1ca9-4555-bbd6-9d5e70100919___Rutg._HL 3536.JPG
34,68,51,27.34734861,94.17756725,6.687088097999999,40.35153141,Peach___healthy,C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Peach___healthy\cc96e538-a32d-4277-b2da-3563696b2ad3___Rutg._HL 3690.JPG
50,59,47,40.76998685,92.09278584,6.747975732,209.8678411,Peach___healthy,C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Peach___healthy\cef5544c-c878-436b-b689-4826e0621ae2___Rutg._HL 2484.JPG
39,70,52,26.26559543,90.79668055,6.65149129,59.49373381,Peach___healthy,C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Peach___healthy\cfb8e6d0-1990-443b-8ca6-2c6cff11d89f___Rutg._HL 3736.JPG
44,56,49,39.23342464,91.25589286,6.519779582999999,64.4478499,Peach___healthy,C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Peach___healthy\cb8cd328-b395-43f1-a392-664272c8c248___Rutg._HL 3519.JPG
6,13,29,27.31155708,99.96906006,5.832608027999999,201.8258633,"Pepper,_bell___Bacterial_spot","C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Pepper,_bell___Bacterial_spot\f3fb294f-21d3-44b3-bfab-256fed2fc2c8___NREC_B.Spot 9156.JPG"
1,6,35,27.02269204,95.71935435,6.231662767,147.16824590000004,"Pepper,_bell___Bacterial_spot","C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Pepper,_bell___Bacterial_spot\f6a20939-1617-49f7-a7a4-1dde2020426b___JR_B.Spot 3365.JPG"
26,18,27,27.45907759,92.90736493,5.836075368,142.1430003,"Pepper,_bell___Bacterial_spot","C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Pepper,_bell___Bacterial_spot\f69531dd-6acc-4af1-afb1-b6970e153b6a___NREC_B.Spot 9248.JPG"
20,28,26,26.37978453,91.49882979,5.547594847,167.0470997,"Pepper,_bell___Bacterial_spot","C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Pepper,_bell___Bacterial_spot\f66ef466-4e5e-4a62-b2aa-b21e0c78da5e___JR_B.Spot 3294.JPG"
8,26,26,25.54759871,91.64194826,5.702484758,212.867626,"Pepper,_bell___Bacterial_spot","C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Pepper,_bell___Bacterial_spot\f65e0539-ea15-4998-91bf-e74870b22caf___JR_B.Spot 9052.JPG"
3,23,30,29.70143197,95.65754365,6.078807239,215.1968037,"Pepper,_bell___Bacterial_spot","C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Pepper,_bell___Bacterial_spot\f47251cd-5d05-4d98-847c-4e1ae180333a___NREC_B.Spot 1965.JPG"
27,30,31,28.98545306,90.73966792,5.718120393,148.8398374,"Pepper,_bell___Bacterial_spot","C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Pepper,_bell___Bacterial_spot\f7210adf-ebd1-44d7-9104-40244572d722___NREC_B.Spot 1807.JPG"
27,24,29,26.61423461,96.97300803,6.142010637,191.006688,"Pepper,_bell___Bacterial_spot","C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Pepper,_bell___Bacterial_spot\f409b53e-61e7-4aa5-8a6c-ae0f1c828099___JR_B.Spot 8955.JPG"
15,28,32,28.84270971,99.64328526,6.2185718739999984,224.4016682,"Pepper,_bell___Bacterial_spot","C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Pepper,_bell___Bacterial_spot\f3fe3173-1b59-404a-b986-133e847f2090___NREC_B.Spot 9054.JPG"
1,12,30,27.754298,95.94643831,5.56222383,131.09000759999998,"Pepper,_bell___Bacterial_spot","C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Pepper,_bell___Bacterial_spot\f3cdfb4a-f1d9-4f95-a036-5a9fb585e570___JR_B.Spot 3110.JPG"
0,29,32,28.05912437,98.3670985,5.868255858,171.65163959999995,"Pepper,_bell___Bacterial_spot","C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Pepper,_bell___Bacterial_spot\f231ad19-e0c1-4ddc-9b8c-5415d2be9acd___NREC_B.Spot 9099.JPG"
31,29,35,27.1872282,92.19906776,6.137102505,141.3220576,"Pepper,_bell___Bacterial_spot","C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Pepper,_bell___Bacterial_spot\f37ef7e1-bc3f-4247-8d4d-d9c76caa5ebb___JR_B.Spot 3340.JPG"
20,29,27,25.09897688,92.36099489,6.047044342,157.7592626,"Pepper,_bell___Bacterial_spot","C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Pepper,_bell___Bacterial_spot\f31f4122-67f4-4395-8e7d-2ac6e8241f37___JR_B.Spot 3135.JPG"
37,10,32,28.96318258,95.16333673,6.165084855,222.803013,"Pepper,_bell___Bacterial_spot","C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Pepper,_bell___Bacterial_spot\f2e21841-962e-4044-bb5d-efd8af95df74___NREC_B.Spot 1893.JPG"
32,11,31,29.51611558,92.56492864,6.461225827000001,131.2116167,"Pepper,_bell___Bacterial_spot","C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Pepper,_bell___Bacterial_spot\f2c48f6c-f92e-4543-816c-0621648003fe___JR_B.Spot 9010.JPG"
10,24,27,27.57283516,94.90485697,5.7084096010000005,145.9298935,"Pepper,_bell___Bacterial_spot","C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Pepper,_bell___Bacterial_spot\f176a365-b5f0-4b3f-a4bc-d4d2c705b29e___JR_B.Spot 3263.JPG"
29,8,28,26.87037587,91.72546257,6.100429497,214.4128874,"Pepper,_bell___Bacterial_spot","C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Pepper,_bell___Bacterial_spot\f0f2b399-c9fe-462a-961c-2cfc9e5318b9___NREC_B.Spot 9101.JPG"
39,29,29,26.50908611,94.48414544,6.143662699,199.8778403,"Pepper,_bell___Bacterial_spot","C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Pepper,_bell___Bacterial_spot\f04c0c6c-ac82-4ac1-abbb-336630ea6363___JR_B.Spot 3129.JPG"
24,27,34,28.87862994,95.11320315,6.203376525,145.0583117,"Pepper,_bell___Bacterial_spot","C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Pepper,_bell___Bacterial_spot\efeb1a44-bc48-4099-924b-ebc42827801e___JR_B.Spot 3387.JPG"
7,21,35,25.76011662,94.65830608,5.764812076,131.24514140000002,"Pepper,_bell___Bacterial_spot","C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Pepper,_bell___Bacterial_spot\efce3447-357f-458f-b348-383a3576d33b___JR_B.Spot 8900.JPG"
23,7,34,26.1055118,91.52421214,5.852038202,134.1279669,"Pepper,_bell___Bacterial_spot","C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Pepper,_bell___Bacterial_spot\f73b390b-591a-4f25-991d-3ff77a92a6f5___JR_B.Spot 3357.JPG"
17,30,27,29.03065024,90.79093862,5.894027065,205.5720367,"Pepper,_bell___Bacterial_spot","C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Pepper,_bell___Bacterial_spot\f3cc0f80-ee73-47d4-b084-fd811ebe0206___NREC_B.Spot 1917.JPG"
19,26,29,26.93141945,98.80313612,5.67154928,166.5712879,"Pepper,_bell___Bacterial_spot","C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Pepper,_bell___Bacterial_spot\ffa3b1df-49c6-4fd2-9ec5-1ca5eb175797___JR_B.Spot 3254.JPG"
18,19,29,27.59376845,92.48519606,6.206077742000001,162.8432736,"Pepper,_bell___Bacterial_spot","C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Pepper,_bell___Bacterial_spot\ef82ea58-8cfe-4e8f-a935-2b4e143618b1___JR_B.Spot 9079.JPG"
25,12,26,28.56973521,95.67906668,6.436314406,134.83703480000003,"Pepper,_bell___Bacterial_spot","C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Pepper,_bell___Bacterial_spot\f76704b2-2ff0-4ef9-9f82-78ee5a5ad12c___NREC_B.Spot 1897.JPG"
37,5,34,25.79490531,93.84150618,5.779032666,152.42387119999995,"Pepper,_bell___Bacterial_spot","C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Pepper,_bell___Bacterial_spot\ff81e22a-09bf-49bd-b45a-c75606cd113b___NREC_B.Spot 1811.JPG"
23,21,26,26.45488737,93.45042636,5.901495543999999,149.2220255,"Pepper,_bell___Bacterial_spot","C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Pepper,_bell___Bacterial_spot\ff7d08df-7fca-4a2e-a2f4-b196a19e6442___JR_B.Spot 3237.JPG"
28,27,32,28.94099669,93.00109012,5.764615485,191.7723087,"Pepper,_bell___Bacterial_spot","C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Pepper,_bell___Bacterial_spot\fe0f9f93-fb79-45fa-a195-6b85141ad2aa___NREC_B.Spot 9227.JPG"
22,8,33,28.43572863,95.8840407,5.665785202,203.9283708,"Pepper,_bell___Bacterial_spot","C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Pepper,_bell___Bacterial_spot\fe079adb-1a16-4c71-822d-bbb25a21314f___JR_B.Spot 3276.JPG"
27,8,30,26.44600063,98.29937782,6.008386282999999,221.2258168,"Pepper,_bell___Bacterial_spot","C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Pepper,_bell___Bacterial_spot\fde20c63-cca2-4edb-9e6c-77b3a7f95cbd___JR_B.Spot 3400.JPG"
22,16,27,29.1797902,90.27214288,6.006784979,188.9252083,"Pepper,_bell___Bacterial_spot","C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Pepper,_bell___Bacterial_spot\fdaea662-b23a-41cf-803c-ca33cf492455___NREC_B.Spot 9069.JPG"
3,9,35,26.91641934,99.84671638,6.318552972999999,225.6323656,"Pepper,_bell___Bacterial_spot","C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Pepper,_bell___Bacterial_spot\fd733c73-855b-49df-87cd-628bcd5e87a7___NREC_B.Spot 9240.JPG"
21,20,31,25.60033702,99.7240104,5.855457599,165.82487319999996,"Pepper,_bell___Bacterial_spot","C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Pepper,_bell___Bacterial_spot\fd674a82-dd98-419b-998c-48e43bfcbf1f___NREC_B.Spot 1900.JPG"
27,10,33,27.81132822,97.48410555,6.465906333,154.06212209999995,"Pepper,_bell___Bacterial_spot","C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Pepper,_bell___Bacterial_spot\fc5d975d-8b5c-4e29-8490-34164c69cd3e___NREC_B.Spot 1832.JPG"
40,22,29,27.55821802,99.98187601,5.735364307,174.62564809999995,"Pepper,_bell___Bacterial_spot","C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Pepper,_bell___Bacterial_spot\fc54170e-b2e9-4ff9-be85-e7ae3317f18e___JR_B.Spot 3187.JPG"
38,6,25,25.54963273,96.92786777,6.156259104,191.2996157,"Pepper,_bell___Bacterial_spot","C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Pepper,_bell___Bacterial_spot\f75755aa-4cac-4e64-9244-453eb4697044___NREC_B.Spot 1964.JPG"
8,28,30,25.51618488,94.33465411,6.015672239,135.1272491,"Pepper,_bell___Bacterial_spot","C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Pepper,_bell___Bacterial_spot\fc45e7eb-9b7f-43ae-a769-2b9ab7f85eee___JR_B.Spot 3106.JPG"
8,15,33,28.97318719,98.09861043,5.50158009,213.9011021,"Pepper,_bell___Bacterial_spot","C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Pepper,_bell___Bacterial_spot\fb3f399e-bc2f-418e-8b4e-a834b9f40c1b___JR_B.Spot 9097.JPG"
30,13,25,27.15116142,91.48889469,6.413184638,164.9182225,"Pepper,_bell___Bacterial_spot","C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Pepper,_bell___Bacterial_spot\fa803f29-9142-437d-9592-a205349ac589___JR_B.Spot 3123.JPG"
2,30,30,26.00175125,94.79998418,6.331051715,209.540094,"Pepper,_bell___Bacterial_spot","C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Pepper,_bell___Bacterial_spot\fa6dc54a-e15d-4efa-99a3-2ff41ca98a2d___JR_B.Spot 9009.JPG"
17,29,26,26.14162144,93.28415295,6.071897347,195.4115025,"Pepper,_bell___Bacterial_spot","C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Pepper,_bell___Bacterial_spot\fa1c19f6-4e9e-4452-ad0d-99f65d5c9909___NREC_B.Spot 1960.JPG"
31,13,33,29.69952329,95.21224392,6.342463714,148.30036919999995,"Pepper,_bell___Bacterial_spot","C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Pepper,_bell___Bacterial_spot\f92689ca-b5db-4a0a-b865-a69ba215922f___JR_B.Spot 9040.JPG"
19,30,30,29.56549169,91.40896307,5.826381164,224.83157290000003,"Pepper,_bell___Bacterial_spot","C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Pepper,_bell___Bacterial_spot\f896c5eb-0ec3-4480-bddc-10977b344277___NREC_B.Spot 1932.JPG"
35,30,34,28.2974764,95.41122824,6.141502001,182.4482352,"Pepper,_bell___Bacterial_spot","C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Pepper,_bell___Bacterial_spot\f8711910-13f0-4357-ac06-575454408386___JR_B.Spot 9012.JPG"
26,9,32,25.9490364,94.73860514,6.470465614,144.15711090000005,"Pepper,_bell___Bacterial_spot","C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Pepper,_bell___Bacterial_spot\f815ab23-815d-4e3a-8ebf-47d9084645cc___NREC_B.Spot 1869.JPG"
0,19,31,25.51791333,94.38420565,6.271952832999999,178.7297725,"Pepper,_bell___Bacterial_spot","C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Pepper,_bell___Bacterial_spot\f7b2c446-72fe-4990-91cc-8764e819ad3b___JR_B.Spot 9004.JPG"
40,5,32,26.07010807,96.7036223,5.981169595,143.533473,"Pepper,_bell___Bacterial_spot","C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Pepper,_bell___Bacterial_spot\f783ea33-6107-454e-8818-b94e3f1a744e___JR_B.Spot 3113.JPG"
18,12,35,26.13958446,96.38580769,6.338720873,131.3387935,"Pepper,_bell___Bacterial_spot","C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Pepper,_bell___Bacterial_spot\fc3f58b8-c3e1-446e-8e46-316e308aa6aa___JR_B.Spot 3293.JPG"
14,23,25,26.18552389,96.96637916,5.6121227970000005,135.4186222,"Pepper,_bell___Bacterial_spot","C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Pepper,_bell___Bacterial_spot\ef606668-5aae-4600-a788-1834b6bc3f49___NREC_B.Spot 1804.JPG"
0,26,31,25.0707247,95.02156793,5.547933273,192.9036306,"Pepper,_bell___Bacterial_spot","C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Pepper,_bell___Bacterial_spot\f73f0a24-d25e-4a0c-9e68-3b57d467090d___JR_B.Spot 8829.JPG"
29,17,29,29.20394909,95.66997327,5.959493188,211.2506267,"Pepper,_bell___Bacterial_spot","C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Pepper,_bell___Bacterial_spot\eecaf451-abc4-4079-b612-f6a15d95ca6e___JR_B.Spot 3398.JPG"
24,6,32,28.11321494,90.01734526,6.387067562,172.48136409999995,"Pepper,_bell___Bacterial_spot","C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Pepper,_bell___Bacterial_spot\e8fc71b3-6ab8-4ca7-93c8-89fdc03ec004___JR_B.Spot 8990.JPG"
34,6,30,27.0828252,97.00155491,5.948342571,171.7575545,"Pepper,_bell___Bacterial_spot","C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Pepper,_bell___Bacterial_spot\e8e03ae2-a11f-4af1-879b-66d71af9ba13___NREC_B.Spot 1857.JPG"
31,6,26,29.12859129,91.30924833,5.741367375,157.2388553,"Pepper,_bell___Bacterial_spot","C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Pepper,_bell___Bacterial_spot\e87de1b1-6022-49ce-b073-c1c43776328c___JR_B.Spot 8944.JPG"
22,11,29,28.03380598,95.01630593,5.955742971,218.0055713,"Pepper,_bell___Bacterial_spot","C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Pepper,_bell___Bacterial_spot\e82b5cb6-796c-45cb-a2a7-89bf723ecb8a___NREC_B.Spot 1854.JPG"
9,17,32,25.94951662,93.40548703,5.842317989,172.0540491,"Pepper,_bell___Bacterial_spot","C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Pepper,_bell___Bacterial_spot\e825c445-4b5b-4642-8d83-6db23c5d8348___JR_B.Spot 3341.JPG"
31,20,26,25.56567803,97.61361544,6.443168642000001,199.7936345,"Pepper,_bell___Bacterial_spot","C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Pepper,_bell___Bacterial_spot\e80de14e-9d15-4dc6-b519-6d5af14ba216___JR_B.Spot 8835.JPG"
0,19,33,27.1326009,95.23797989,6.234458417000001,204.7206567,"Pepper,_bell___Bacterial_spot","C:\Users\Sujan.S\Downloads\DL Package1\DL Package\color\Pepper,_bell___Bacterial_spot\e7ec8fef-daec-4f8f-93b1-67d40ec68cae___JR_B.Spot 8850.JPG"
